,Meets Credit Policy?,Interest Rate (%),Log Annual Income ($),FICO Score,Revolving Balance ($),Revolving Line Utilisation Rate,No. of Overdue Payments,No. of Derogatory Public Records,Loan Not Fully Paid
8487,0,15.45,11.02,642,4344,54.3,0,0,0
8488,0,13.239999999999998,11.1,672,6673,40.9,1,0,1
8489,0,11.97,11.41,707,17212,39.7,0,0,0
8490,0,13.239999999999998,10.52,662,1085,57.5,0,1,1
8491,0,14.82,10.28,702,4253,16.3,0,0,0
8492,0,14.499999999999998,10.35,652,8382,64.5,2,0,1
8493,0,15.76,11.48,652,21861,88.1,0,0,0
8494,0,10.71,11.5,712,114516,37.1,1,0,0
8495,0,12.29,11.25,672,57578,76.9,0,0,0
8496,0,13.87,11.29,657,9034,64.5,0,0,0
8497,0,12.920000000000002,10.71,672,4744,32.1,0,0,1
8498,0,15.45,11.98,682,205347,90.3,0,0,0
8499,0,13.55,10.4,657,7966,106.2,0,0,0
8500,0,15.129999999999999,10.09,697,4708,72.4,0,0,0
8501,0,15.76,10.78,677,6814,34.9,0,0,1
8502,0,13.87,10.76,662,61882,60.6,0,0,0
8503,0,11.97,9.98,772,1511,11.4,0,0,0
8504,0,14.180000000000001,10.49,647,5065,84.4,0,0,0
8505,0,14.180000000000001,11.42,657,7053,44.1,2,0,1
8506,0,17.34,10.6,652,28446,64.1,3,0,0
8507,0,13.55,10.6,662,6560,37.9,0,0,1
8508,0,18.61,11.01,657,28890,72.0,0,0,0
8509,0,11.34,11.64,707,45303,46.0,0,0,0
8510,0,11.97,11.18,682,10832,32.0,0,0,0
8511,0,11.03,10.55,682,4254,33.2,0,0,0
8512,0,14.180000000000001,10.47,657,5957,82.7,0,1,0
8513,0,14.82,10.55,652,5628,54.6,0,0,0
8514,0,12.920000000000002,9.9,667,3987,97.2,0,0,1
8515,0,17.66,12.04,682,119451,95.0,0,0,0
8516,0,14.499999999999998,11.33,717,26938,75.9,0,0,1
8517,0,17.34,10.72,652,12700,92.0,0,0,0
8518,0,14.499999999999998,10.49,657,9060,78.1,0,0,0
8519,0,17.03,10.74,652,19508,68.0,0,0,0
8520,0,17.97,11.29,672,25879,77.2,3,0,0
8521,0,8.63,11.05,737,76,7.6,0,0,0
8522,0,18.29,11.46,652,10705,44.6,1,1,0
8523,0,17.34,10.7,657,12061,89.3,0,0,0
8524,0,9.45,11.78,722,1743,19.4,0,0,1
8525,0,14.180000000000001,10.56,652,1682,46.7,2,0,1
8526,0,14.82,11.51,647,19717,95.7,0,1,1
8527,0,11.97,10.31,687,14536,68.9,0,0,0
8528,0,14.180000000000001,10.92,687,17568,66.0,0,0,0
8529,0,13.87,10.13,647,2634,38.2,0,0,0
8530,0,17.97,11.1,657,28570,93.7,0,0,1
8531,0,17.66,10.69,647,31416,97.6,1,0,0
8532,0,12.61,10.05,677,1548,70.4,0,0,1
8533,0,17.34,11.05,677,6461,64.6,1,0,0
8534,0,13.55,10.36,657,4383,54.8,0,0,1
8535,0,14.82,11.23,652,19512,38.3,1,0,0
8536,0,16.4,12.39,652,188,37.6,5,0,0
8537,0,10.71,11.29,702,14434,56.4,0,1,0
8538,0,17.66,10.08,642,495,99.0,0,0,1
8539,0,16.08,11.98,682,205347,90.3,0,0,0
8540,0,11.66,11.18,702,87698,33.6,0,0,0
8541,0,14.499999999999998,10.82,692,39486,86.4,0,0,0
8542,0,17.34,11.41,687,61915,86.2,0,0,0
8543,0,9.45,11.51,717,32145,83.1,0,0,1
8544,0,11.97,11.39,687,44040,83.3,0,1,1
8545,0,13.55,11.1,647,11518,94.3,0,0,1
8546,0,16.4,11.41,657,13605,70.9,1,0,0
8547,0,11.03,11.64,682,30461,37.0,0,0,0
8548,0,18.61,12.3,647,378,5.0,11,1,0
8549,0,8.32,11.51,747,56,5.6,0,0,0
8550,0,14.82,10.65,642,14902,80.1,0,0,0
8551,0,14.180000000000001,10.4,647,5509,96.6,1,1,1
8552,0,17.34,10.86,672,17905,92.3,0,1,0
8553,0,18.29,11.0,642,37962,85.1,0,0,0
8554,0,10.71,10.2,697,0,81.3,0,0,0
8555,0,10.08,9.62,707,9115,37.8,0,0,1
8556,0,12.61,11.46,747,66423,40.5,0,0,1
8557,0,14.180000000000001,10.09,727,9862,16.4,1,0,0
8558,0,15.45,10.6,657,8545,82.2,0,0,0
8559,0,12.920000000000002,9.45,717,3584,50.6,0,0,0
8560,0,18.29,11.61,657,40915,2.4,0,0,1
8561,0,9.76,11.09,727,44248,22.8,0,0,0
8562,0,13.55,10.55,707,39481,92.9,0,0,1
8563,0,12.61,10.6,677,15721,85.4,0,0,0
8564,0,14.82,11.2,657,2166,83.3,0,0,1
8565,0,13.239999999999998,10.52,717,13913,43.0,0,0,0
8566,0,14.82,10.92,647,6171,67.1,3,1,1
8567,0,14.499999999999998,10.9,657,10643,71.9,0,0,0
8568,0,14.82,11.16,692,64723,69.9,0,0,0
8569,0,14.180000000000001,10.78,657,5192,78.7,1,0,1
8570,0,13.87,10.74,662,0,71.7,0,0,0
8571,0,12.920000000000002,10.57,732,13047,43.5,0,0,0
8572,0,14.499999999999998,11.05,642,11823,54.2,0,0,0
8573,0,13.55,10.57,657,4885,57.5,0,0,0
8574,0,12.920000000000002,10.55,672,8443,33.2,1,0,0
8575,0,15.76,10.82,652,17817,55.5,0,0,1
8576,0,10.71,11.72,682,15853,63.4,0,0,0
8577,0,12.29,10.92,667,1062,59.0,0,0,1
8578,0,17.66,10.82,647,16723,70.6,0,0,0
8579,0,17.34,10.46,652,5101,92.7,1,1,1
8580,0,11.34,10.78,687,82141,91.8,0,0,1
8581,0,13.55,10.56,657,3513,92.4,0,0,0
8582,0,14.499999999999998,11.41,647,20827,74.4,0,0,0
8583,0,15.76,10.57,652,29629,75.8,0,0,0
8584,0,15.129999999999999,11.85,647,12578,76.7,0,0,1
8585,0,18.61,11.0,642,57415,83.1,0,0,0
8586,0,12.61,10.6,667,4832,25.0,1,0,0
8587,0,14.82,10.46,642,4207,79.4,0,0,1
8588,0,14.82,11.23,652,894,89.4,0,0,1
8589,0,14.82,11.43,697,150334,87.7,0,0,0
8590,0,14.499999999999998,10.84,647,6417,71.3,0,0,0
8591,0,14.82,10.86,642,5355,43.5,2,0,0
8592,0,17.34,10.31,667,14951,82.1,1,0,0
8593,0,14.180000000000001,10.6,702,12531,71.6,0,0,1
8594,0,11.03,10.6,692,19372,73.9,0,0,0
8595,0,15.76,10.8,677,20582,96.2,0,0,0
8596,0,11.34,10.71,712,18933,60.3,0,0,1
8597,0,17.66,11.92,652,110498,99.7,0,0,1
8598,0,13.55,10.8,667,16195,88.5,1,0,0
8599,0,15.129999999999999,10.6,657,7809,85.8,1,1,1
8600,0,13.87,11.23,702,30509,69.2,0,0,0
8601,0,13.87,11.23,647,17142,54.6,0,0,0
8602,0,11.03,11.26,687,80490,55.2,0,0,1
8603,0,14.82,11.16,642,4208,89.5,0,2,0
8604,0,14.180000000000001,10.4,657,7958,106.1,0,0,0
8605,0,13.239999999999998,10.71,657,2829,108.8,0,0,0
8606,0,13.239999999999998,11.25,662,14188,71.3,0,0,0
8607,0,12.920000000000002,10.56,657,442,12.6,0,0,0
8608,0,14.75,10.49,642,2779,86.8,1,0,1
8609,0,9.45,11.41,717,13544,48.9,0,1,0
8610,0,12.29,11.03,737,9366,40.7,0,0,1
8611,0,10.71,11.15,697,5031,59.2,0,0,1
8612,0,14.82,11.39,647,9600,72.7,0,0,1
8613,0,11.66,10.46,677,2315,77.2,0,0,0
8614,0,13.87,11.23,652,894,89.4,0,0,1
8615,0,12.61,10.95,702,30734,83.6,0,1,0
8616,0,14.499999999999998,11.26,657,18158,55.8,0,0,0
8617,0,13.87,11.05,687,29828,83.6,0,0,0
8618,0,17.03,11.41,667,42876,79.1,0,0,0
8619,0,18.61,11.23,652,24671,72.3,0,0,0
8620,0,8.0,10.31,752,70,2.9,0,0,0
8621,0,14.499999999999998,11.13,662,10498,100.0,0,0,1
8622,0,11.34,10.65,682,4713,61.2,0,0,1
8623,0,15.129999999999999,10.99,647,8135,79.0,0,0,1
8624,0,14.82,10.13,642,2387,88.4,0,0,0
8625,0,14.499999999999998,10.71,697,5132,41.4,0,0,0
8626,0,13.239999999999998,10.17,652,6962,31.2,1,0,0
8627,0,13.55,10.5,652,4684,80.8,1,0,0
8628,0,12.61,9.74,672,3368,42.1,0,0,0
8629,0,11.34,11.42,677,12965,96.8,0,0,1
8630,0,14.180000000000001,10.71,652,12862,66.6,0,0,1
8631,0,11.34,10.92,682,5815,49.3,0,0,0
8632,0,9.76,10.6,727,33,0.1,0,1,1
8633,0,8.0,9.55,737,100,1.0,0,0,0
8634,0,13.239999999999998,9.95,662,3402,64.2,0,0,1
8635,0,14.499999999999998,11.39,647,9976,75.6,0,0,1
8636,0,16.4,11.29,682,61422,85.1,0,0,0
8637,0,18.61,11.83,642,205016,88.3,0,0,0
8638,0,14.82,11.0,647,47253,89.2,0,0,0
8639,0,11.66,11.23,707,75661,58.6,0,0,0
8640,0,13.55,10.71,657,12514,53.0,0,0,0
8641,0,8.32,10.65,727,305,8.0,0,0,0
8642,0,11.66,11.05,682,2535,19.1,0,0,0
8643,0,12.29,9.74,662,984,98.4,0,0,0
8644,0,11.34,9.39,697,440,11.9,0,0,1
8645,0,12.920000000000002,10.82,672,5559,54.5,2,0,0
8646,0,15.45,10.8,642,1690,4.3,2,0,0
8647,0,12.29,11.56,687,20947,51.8,0,0,1
8648,0,14.82,11.17,672,34872,75.7,0,0,0
8649,0,13.87,12.01,672,14289,34.3,1,0,0
8650,0,8.63,9.9,732,37,1.5,0,0,0
8651,0,13.87,10.6,642,11606,77.9,0,0,1
8652,0,12.920000000000002,10.34,667,11806,42.9,0,0,1
8653,0,12.920000000000002,12.07,667,84355,95.9,0,0,0
8654,0,9.45,10.6,722,17755,30.7,0,0,0
8655,0,11.03,10.6,677,3127,104.2,0,0,0
8656,0,14.180000000000001,10.46,647,2161,61.7,0,0,0
8657,0,8.32,10.13,732,1568,9.1,0,0,0
8658,0,13.87,10.31,657,5710,48.8,1,0,0
8659,0,10.39,12.09,712,161337,62.9,0,0,0
8660,0,16.4,11.22,657,8772,52.5,0,0,0
8661,0,8.32,10.82,737,973,8.3,0,0,0
8662,0,9.45,11.7,752,190486,80.8,0,0,1
8663,0,12.61,11.18,742,52964,71.1,0,0,0
8664,0,9.45,11.07,722,4764,58.1,0,0,0
8665,0,13.55,11.48,657,8918,70.2,0,0,1
8666,0,13.87,11.26,647,5376,71.7,1,0,1
8667,0,13.55,10.86,652,11587,54.0,0,1,1
8668,0,14.499999999999998,10.97,652,939,11.7,0,1,1
8669,0,18.61,11.73,642,73943,98.1,0,0,0
8670,0,11.34,11.81,712,76428,68.8,0,1,1
8671,0,13.87,10.65,657,8312,85.7,1,0,0
8672,0,13.55,11.31,657,4037,21.1,0,0,0
8673,0,13.239999999999998,10.35,652,162,54.0,0,0,0
8674,0,12.29,10.92,667,20749,89.1,1,0,1
8675,0,8.32,10.74,732,309,9.1,0,0,0
8676,0,9.76,10.75,707,0,19.3,0,0,0
8677,0,14.499999999999998,10.6,642,4030,62.0,0,0,0
8678,0,10.39,8.92,687,1954,43.4,0,0,0
8679,0,17.03,11.16,662,7461,90.5,0,0,1
8680,0,10.08,11.56,712,5495,13.1,0,0,0
8681,0,12.29,10.24,662,2391,99.6,0,0,0
8682,0,12.22,10.65,682,29116,78.1,0,0,0
8683,0,6.0,10.36,647,7884,63.1,0,0,0
8684,0,11.66,9.9,677,5111,104.3,0,0,0
8685,0,9.76,9.47,702,1470,21.6,0,0,1
8686,0,8.0,9.9,732,814,9.5,0,0,0
8687,0,9.76,9.68,707,758,47.4,0,0,0
8688,0,16.4,11.05,662,14343,42.1,0,0,0
8689,0,15.76,10.97,692,9662,50.9,0,0,0
8690,0,15.129999999999999,11.23,647,12902,70.1,0,0,0
8691,0,13.239999999999998,10.31,687,3451,30.3,0,0,0
8692,0,13.55,10.92,662,17599,41.7,0,0,0
8693,0,11.03,10.65,692,3083,16.3,1,0,0
8694,0,7.68,10.27,782,449,15.0,0,0,0
8695,0,13.55,10.93,652,1254,96.5,0,0,0
8696,0,11.97,11.88,682,105863,49.3,0,0,1
8697,0,15.76,9.9,667,5411,35.6,0,0,0
8698,0,13.239999999999998,10.84,657,3024,65.7,0,2,0
8699,0,14.499999999999998,10.82,652,12759,78.8,0,0,0
8700,0,13.55,10.17,662,558,22.3,0,0,0
8701,0,12.61,11.67,667,210,70.0,1,0,0
8702,0,10.71,10.0,687,6720,101.8,0,0,1
8703,0,11.03,11.1,692,23192,85.6,0,0,0
8704,0,11.34,11.43,682,32776,65.0,0,0,0
8705,0,13.239999999999998,10.37,652,2324,12.9,2,2,0
8706,0,16.08,10.46,667,6644,35.9,0,0,0
8707,0,12.61,10.01,702,2740,21.1,0,0,0
8708,0,13.239999999999998,11.23,657,3453,53.1,0,0,0
8709,0,10.39,11.16,692,6469,8.7,0,0,1
8710,0,11.97,10.78,677,4956,40.0,0,0,0
8711,0,17.03,11.16,657,43878,94.8,0,0,0
8712,0,12.61,11.95,662,32135,91.1,0,0,0
8713,0,13.55,10.95,652,4334,98.5,0,0,0
8714,0,14.180000000000001,10.82,642,4151,45.6,0,0,0
8715,0,12.86,10.42,667,5528,87.7,0,0,1
8716,0,14.82,10.78,652,21093,85.1,1,0,1
8717,0,8.0,10.17,767,1057,23.5,0,0,0
8718,0,15.129999999999999,10.74,652,12634,76.6,0,0,0
8719,0,11.97,11.61,677,15038,93.3,0,0,0
8720,0,14.499999999999998,11.92,697,91148,95.4,0,0,0
8721,0,14.180000000000001,10.92,657,3729,70.4,0,0,0
8722,0,13.489999999999998,9.8,652,1157,0.0,0,0,1
8723,0,11.03,10.71,687,5148,12.7,0,0,0
8724,0,14.180000000000001,10.0,647,7872,66.2,2,0,1
8725,0,11.59,11.07,687,5260,24.2,0,0,1
8726,0,12.61,10.67,667,1,0.0,0,0,0
8727,0,13.87,10.26,647,1485,74.2,0,1,0
8728,0,15.45,10.92,667,41705,95.2,0,0,1
8729,0,10.01,11.74,737,276911,23.9,0,0,0
8730,0,14.75,10.46,687,5748,25.4,0,0,0
8731,0,12.22,10.15,687,8883,78.6,0,0,0
8732,0,18.54,11.0,657,18242,70.2,0,0,0
8733,0,12.22,11.1,677,5319,106.4,0,0,0
8734,0,15.07,11.7,652,21881,82.5,4,0,1
8735,0,8.63,10.43,717,372,7.4,0,0,0
8736,0,13.8,10.31,657,2229,34.8,0,0,0
8737,0,13.170000000000002,9.85,687,0,0.0,0,0,1
8738,0,15.07,10.46,642,1085,77.5,0,0,0
8739,0,14.12,10.84,657,4050,34.6,3,0,1
8740,0,16.009999999999998,10.71,652,15056,99.1,0,0,0
8741,0,15.07,10.04,667,4374,52.7,0,0,0
8742,0,16.650000000000002,10.82,642,15831,56.3,0,0,0
8743,0,14.12,11.17,657,8558,80.7,0,0,0
8744,0,10.639999999999999,10.6,702,599,3.2,1,1,1
8745,0,9.7,10.43,717,2208,15.7,0,0,0
8746,0,12.540000000000001,10.92,662,20578,29.7,0,0,0
8747,0,13.55,11.46,657,10978,98.9,0,0,0
8748,0,11.91,11.06,687,22954,66.0,0,0,0
8749,0,15.379999999999999,10.45,647,7424,73.7,0,0,0
8750,0,15.7,10.31,662,12814,69.6,0,0,0
8751,0,11.91,11.61,672,390,32.5,0,0,0
8752,0,15.7,10.45,647,16690,91.2,0,0,1
8753,0,16.96,12.12,647,49303,99.2,0,0,1
8754,0,11.91,11.08,702,24985,49.6,0,0,0
8755,0,17.91,10.87,662,15473,65.3,1,0,0
8756,0,10.639999999999999,9.55,687,1032,9.5,0,0,0
8757,0,16.96,10.71,652,11577,60.9,0,0,0
8758,0,15.379999999999999,10.78,652,901,42.9,0,1,0
8759,0,8.63,10.68,742,0,17.7,0,0,0
8760,0,18.86,11.31,652,22515,95.8,0,0,0
8761,0,15.7,10.87,652,20032,72.1,0,0,0
8762,0,15.7,10.66,662,5361,42.2,0,0,1
8763,0,14.12,11.18,652,3842,27.4,2,0,0
8764,0,16.009999999999998,11.41,657,50545,54.6,0,0,0
8765,0,11.91,12.56,682,20205,1.2,0,0,1
8766,0,10.639999999999999,10.31,697,1085,11.4,1,0,0
8767,0,13.8,10.46,707,10975,57.2,0,0,0
8768,0,14.12,11.26,657,11162,40.0,0,0,0
8769,0,14.12,10.65,652,5057,26.6,1,0,1
8770,0,13.170000000000002,11.92,697,21293,3.4,0,0,1
8771,0,18.86,10.95,667,41478,99.2,0,0,0
8772,0,13.8,10.87,652,5070,64.2,3,0,0
8773,0,11.59,10.7,687,9387,50.2,0,0,0
8774,0,10.96,10.23,702,3999,21.5,0,0,0
8775,0,14.75,10.73,652,6131,68.9,0,0,0
8776,0,13.8,10.46,667,832,27.7,1,0,0
8777,0,15.07,11.0,642,5770,69.5,2,0,0
8778,0,13.170000000000002,10.65,667,0,0.0,0,0,0
8779,0,18.54,10.69,647,20685,89.5,0,0,0
8780,0,14.11,10.6,672,3780,16.2,0,0,0
8781,0,11.28,10.88,702,31412,52.8,0,0,0
8782,0,14.12,10.71,657,9771,86.4,0,0,0
8783,0,17.59,10.9,672,23618,62.3,1,0,1
8784,0,15.07,10.59,652,9408,93.1,0,0,0
8785,0,13.8,11.25,657,22458,66.4,0,0,0
8786,0,16.009999999999998,11.51,642,25366,77.1,2,0,1
8787,0,12.86,10.2,792,8220,10.1,0,0,0
8788,0,13.8,9.85,682,1279,85.3,0,0,0
8789,0,15.379999999999999,10.09,657,8686,90.5,1,0,0
8790,0,15.7,11.87,652,63685,82.1,1,0,0
8791,0,18.86,10.71,647,31939,82.7,0,0,0
8792,0,14.75,11.55,652,31140,52.6,1,0,0
8793,0,16.96,11.29,642,16012,44.2,1,0,0
8794,0,12.540000000000001,11.85,687,79395,73.8,0,0,1
8795,0,14.430000000000001,10.82,657,10221,70.0,0,1,0
8796,0,13.170000000000002,11.02,677,25457,70.7,0,0,0
8797,0,11.91,11.0,712,32573,65.0,0,0,1
8798,0,13.170000000000002,11.56,677,3607,44.0,0,0,1
8799,0,14.430000000000001,10.37,727,11285,46.6,0,0,0
8800,0,17.28,11.2,642,55147,91.9,0,0,1
8801,0,15.7,10.34,677,9267,16.0,3,0,0
8802,0,12.86,10.71,677,21022,93.0,0,0,0
8803,0,15.379999999999999,10.58,647,3975,81.1,0,0,0
8804,0,16.650000000000002,11.16,642,14157,60.2,0,0,0
8805,0,17.28,11.0,642,18641,70.6,1,1,0
8806,0,17.91,11.11,647,1601,50.0,0,0,0
8807,0,12.540000000000001,11.49,677,26390,43.0,0,0,0
8808,0,16.650000000000002,10.85,657,30177,63.7,0,0,0
8809,0,14.430000000000001,11.29,662,27954,66.9,2,0,1
8810,0,16.650000000000002,12.15,667,149621,64.3,0,0,0
8811,0,14.75,10.57,652,2060,12.7,4,0,0
8812,0,16.009999999999998,11.39,647,46670,87.8,0,0,0
8813,0,15.07,9.04,652,1764,53.5,1,0,0
8814,0,14.75,11.18,662,2199,56.4,0,0,0
8815,0,15.07,11.41,652,55753,79.8,0,0,0
8816,0,12.540000000000001,10.71,697,397,3.1,1,0,0
8817,0,14.430000000000001,11.51,697,53440,88.2,0,0,1
8818,0,11.59,10.82,682,9797,54.4,0,0,0
8819,0,16.009999999999998,11.15,667,7087,74.8,1,0,0
8820,0,14.12,11.56,657,30734,55.7,1,0,0
8821,0,17.59,10.76,662,2663,20.3,1,0,0
8822,0,19.36,10.28,667,6020,65.4,0,1,1
8823,0,12.41,11.51,692,24868,60.7,0,0,1
8824,0,19.36,11.92,667,152189,66.3,0,0,0
8825,0,13.669999999999998,11.92,672,88223,89.4,0,0,1
8826,0,15.879999999999999,10.34,652,11157,54.7,0,0,0
8827,0,13.04,11.0,692,8968,31.6,2,0,0
8828,0,11.459999999999999,10.93,707,6178,25.8,0,0,1
8829,0,11.459999999999999,11.49,717,106366,56.7,0,0,0
8830,0,13.669999999999998,11.08,667,2368,21.5,1,1,0
8831,0,14.62,10.82,662,3982,48.0,1,0,0
8832,0,17.150000000000002,10.13,672,13430,79.5,0,0,0
8833,0,11.14,12.61,732,255001,91.8,0,0,0
8834,0,13.04,11.85,697,26761,47.1,0,0,0
8835,0,13.04,11.16,677,244,8.7,0,0,0
8836,0,13.36,11.05,702,19516,68.0,0,0,1
8837,0,17.150000000000002,12.31,672,40099,52.8,0,0,0
8838,0,11.14,10.71,722,26610,65.4,1,0,0
8839,0,13.36,11.78,682,134025,67.9,0,0,0
8840,0,12.09,11.34,702,1077,15.8,0,0,0
8841,0,15.25,12.21,682,54003,48.4,0,0,1
8842,0,13.669999999999998,11.61,702,238903,80.5,0,0,0
8843,0,15.879999999999999,11.29,697,3401,5.8,0,0,0
8844,0,16.830000000000002,11.0,682,0,0.0,1,0,0
8845,0,15.25,11.79,707,20794,57.1,0,0,0
8846,0,17.78,11.29,672,35251,83.5,1,0,0
8847,0,9.379999999999999,11.7,727,138492,49.4,0,0,0
8848,0,13.04,10.29,672,4546,56.1,0,0,1
8849,0,12.72,10.52,707,2479,45.1,0,0,0
8850,0,13.04,11.21,697,16917,71.1,0,0,0
8851,0,11.78,10.0,702,1312,17.0,0,0,0
8852,0,12.09,12.58,712,211463,0.0,0,0,0
8853,0,14.3,10.76,677,29895,54.3,0,0,1
8854,0,13.04,10.84,707,3359,12.9,1,0,0
8855,0,14.93,10.31,662,11255,73.6,0,0,0
8856,0,12.72,10.78,677,7368,82.8,0,0,1
8857,0,13.36,11.98,712,16716,22.4,0,0,0
8858,0,11.78,10.74,702,6290,33.1,0,0,0
8859,0,13.36,11.92,682,146579,85.4,0,0,1
8860,0,15.25,10.71,697,18840,54.8,0,0,1
8861,0,15.57,10.65,707,8044,30.7,0,0,0
8862,0,14.3,10.39,687,2967,42.4,0,0,1
8863,0,9.379999999999999,11.23,727,3484,29.0,0,0,1
8864,0,12.41,10.6,692,23534,45.8,0,0,0
8865,0,10.83,12.77,717,228727,77.5,0,0,1
8866,0,14.62,10.09,672,4609,83.8,0,0,0
8867,0,16.0,9.8,662,1748,83.2,0,0,0
8868,0,14.3,11.08,667,13081,83.9,0,0,0
8869,0,12.839999999999998,11.49,712,29716,80.5,0,0,0
8870,0,12.21,10.92,702,6788,26.7,1,1,0
8871,0,9.32,11.0,757,164974,24.6,0,0,0
8872,0,19.470000000000002,11.43,662,58439,70.8,0,0,0
8873,0,15.68,11.23,677,9700,36.7,0,0,1
8874,0,14.74,11.16,672,67901,79.6,0,0,1
8875,0,11.89,11.29,722,36719,61.5,0,0,0
8876,0,16.950000000000003,11.49,677,1513,30.9,0,0,0
8877,0,12.53,10.17,677,27535,54.4,0,0,1
8878,0,12.839999999999998,10.82,697,49391,90.3,0,0,1
8879,0,13.79,10.86,682,6641,31.6,0,0,1
8880,0,14.74,10.65,702,17295,74.5,0,0,0
8881,0,15.049999999999999,10.9,667,26814,57.7,5,0,0
8882,0,16.0,10.94,727,9007,33.2,0,0,0
8883,0,11.89,11.0,702,83434,69.0,0,0,0
8884,0,15.049999999999999,10.96,707,25506,98.9,0,0,0
8885,0,12.21,10.24,722,4405,23.4,0,0,0
8886,0,10.95,13.02,737,224090,40.1,0,0,0
8887,0,14.74,10.13,712,7162,44.8,0,0,0
8888,0,13.469999999999999,10.11,692,3039,50.6,0,0,0
8889,0,13.469999999999999,10.13,687,6608,60.1,0,0,0
8890,0,15.049999999999999,11.34,697,26598,97.1,0,0,1
8891,0,15.370000000000001,10.09,682,1272,38.5,0,0,0
8892,0,16.950000000000003,10.17,667,8136,36.5,0,0,0
8893,0,17.26,10.37,667,26726,98.3,0,0,1
8894,0,12.53,11.64,722,141532,97.2,0,0,0
8895,0,13.79,12.68,722,13739,67.7,0,0,0
8896,0,14.74,10.48,672,6907,51.9,0,0,0
8897,0,8.0,11.51,777,212878,5.8,0,0,0
8898,0,13.469999999999999,9.39,697,2905,25.5,0,0,1
8899,0,16.63,11.64,672,107611,89.1,0,0,1
8900,0,16.7,11.26,672,7672,78.3,0,0,0
8901,0,11.89,11.41,712,96473,48.1,0,0,0
8902,0,13.16,11.16,692,27200,69.2,0,0,1
8903,0,13.16,10.49,712,40553,82.0,0,0,1
8904,0,15.049999999999999,10.6,677,8193,33.6,0,0,0
8905,0,12.53,10.82,697,34938,59.6,1,0,0
8906,0,16.0,10.67,682,2754,34.4,0,0,0
8907,0,12.839999999999998,10.85,712,10227,92.1,0,0,1
8908,0,15.049999999999999,10.71,697,4840,35.6,0,0,0
8909,0,14.74,11.26,687,2009,19.9,0,0,0
8910,0,11.89,10.7,727,5665,26.6,0,0,1
8911,0,12.839999999999998,11.56,682,112549,82.7,0,0,0
8912,0,13.469999999999999,11.46,702,30250,35.9,1,0,0
8913,0,14.42,10.81,717,2976,96.0,0,0,0
8914,0,11.26,11.23,712,10673,21.4,0,0,0
8915,0,15.68,11.35,677,3735,66.7,0,0,0
8916,0,13.79,11.23,712,1914,32.4,0,0,0
8917,0,16.0,11.16,702,2024,14.6,0,0,0
8918,0,11.89,11.35,722,29669,56.8,0,0,1
8919,0,11.89,11.23,717,125642,82.2,1,0,1
8920,0,11.58,11.7,732,182274,48.9,1,0,0
8921,0,13.469999999999999,11.0,692,198,3.1,2,0,0
8922,0,18.529999999999998,11.98,677,15814,83.2,0,0,0
8923,0,18.21,11.27,662,95801,82.8,0,0,1
8924,0,19.470000000000002,10.77,667,11537,98.6,0,1,1
8925,0,16.0,11.0,667,9761,54.2,0,1,1
8926,0,15.68,10.31,672,9611,40.6,0,0,1
8927,0,14.74,11.0,682,32153,63.3,2,0,0
8928,0,18.21,10.92,687,3802,9.0,0,0,0
8929,0,12.839999999999998,11.54,722,10338,23.3,0,0,0
8930,0,14.42,11.06,707,3606,43.4,0,0,0
8931,0,20.11,10.31,667,6402,80.0,0,1,1
8932,0,9.629999999999999,11.29,767,199390,23.2,0,0,0
8933,0,16.950000000000003,12.21,762,12352,17.1,0,0,0
8934,0,13.79,11.59,682,48818,72.1,1,0,0
8935,0,13.469999999999999,11.26,717,20490,86.1,0,0,0
8936,0,14.11,11.29,692,30585,79.6,0,0,0
8937,0,17.580000000000002,10.66,677,18208,51.0,0,0,0
8938,0,17.580000000000002,10.97,677,4656,27.1,0,0,0
8939,0,19.16,11.51,717,5212,13.2,1,0,1
8940,0,13.16,10.78,707,5684,83.6,0,1,1
8941,0,14.11,10.13,682,4974,24.6,0,0,0
8942,0,16.63,10.73,677,14625,54.2,0,0,1
8943,0,9.32,11.51,737,116648,15.6,0,0,0
8944,0,15.68,10.2,682,8052,57.1,0,0,0
8945,0,15.370000000000001,10.96,677,8310,52.3,0,0,0
8946,0,12.21,11.63,732,12279,36.4,0,0,0
8947,0,14.11,11.16,692,34491,44.8,0,0,0
8948,0,15.049999999999999,11.05,717,7657,21.2,0,0,0
8949,0,18.84,10.31,662,2994,99.8,0,0,1
8950,0,13.469999999999999,12.61,677,27197,46.6,1,0,0
8951,0,14.11,10.65,692,1064,11.1,1,1,0
8952,0,14.11,11.08,682,17126,81.6,0,0,0
8953,0,11.89,10.31,717,1243,12.9,1,0,0
8954,0,17.26,10.09,697,2526,32.4,0,0,0
8955,0,16.0,10.0,677,1270,70.6,0,0,0
8956,0,12.53,10.82,717,53243,71.8,0,0,0
8957,0,18.84,11.39,687,1897,29.2,0,0,0
8958,0,13.79,10.13,692,5040,45.2,0,1,0
8959,0,14.11,11.54,727,92549,51.6,0,0,0
8960,0,14.610000000000001,10.92,717,2725,38.9,0,1,0
8961,0,14.74,9.85,702,915,20.3,0,0,0
8962,0,16.63,10.48,707,946,15.8,0,0,1
8963,0,16.950000000000003,11.21,667,3491,64.6,0,2,0
8964,0,15.370000000000001,10.0,702,2503,27.5,0,0,0
8965,0,14.74,9.29,687,1909,14.0,0,0,0
